56
3219546	270,1086
3219547	1942,1086
3219548	1086,1141
3219549	345,1086
3219550	90,715,1086
3219551	1086,855
3219552	1086,3
3219553	170,3534
3219554	223,3534
3219555	488,3534
3219556	680,3534
3219557	1046,3534
3219558	3534,1096
3219559	1073,3534,1681
3219560	459,11
3219561	459,11
3219562	459,1073
3219563	459,11
3219564	459,11
3219565	459,95
3219566	459,282
3219567	459,494
3219568	459,2485
3219569	448,855,459
3219570	459,11
3219571	459,542
3219572	459,19
3219573	459,86
3219574	80,459
3219575	459,358
3219576	459,1008
3219577	459,11
3219578	459,103
3219579	459,578
3219580	459,23
3219581	459,494
3219582	459,11
3219583	459,11
3219584	459,1837
3219585	459,11
3219586	459,23
3219587	459,277
3219588	459,706
3219589	459,239
3219590	459,11
3219591	459,323,86
3219592	459,418,714
3219593	459,1432
3219594	459,11
3219595	745,459
3219596	459,556
3219597	459,418
3219598	459,1175
3219599	459,11
3219600	459,277
3219601	459,175,3163
3219602	381,459
3219603	459,11
3219604	1524,459
3219605	42,112,459
3219606	459,1704
3219607	459,661
3219608	459,23
3219609	459,2146,434,655
3219610	459,1426
3219611	459,2499
3219612	459,11
3219613	459,569
3219614	459,112
3219615	459,11
3219616	459,1008
3219617	459,569
3219618	459,11
3219619	335,1357,459
3219620	459,578
3219621	459,11
3219622	406,459
3219623	459,11
3219624	459,2923,3054
3219625	459,11
3219626	459,282
3219627	459,11
3219628	459,935
3219629	459,11
3219630	459,1361
3219631	459,2436
3219632	459,288
3219633	745,459
3219634	459,3335
3219635	335,459
3219636	459,1770
3219637	459,525
3219638	459,2609
3219639	459,969
3219640	459,2562
3219641	459,826
3219642	459,935
3219643	459,239
3219644	459,493,2267
3219645	459,271
3219646	459,145
3219647	459,11
3219648	459,11
3219649	459,68
3219650	459,1024
3219651	459,11
3219652	2213,459
3219653	459,75
3219654	459,3727
3219655	459,101
3219656	459,894
3219657	170,459
3219658	459,277
3219659	459,175
3219660	459,418
3219661	459,494
3219662	745,459
3219663	459,1108
3219664	3849,212
3219665	3849,342
3219666	3849,2213
3219667	3849,577
3219668	3849,532
3219669	3849,208
3219670	426,3849,1151,1201
3219671	3849,346
3219672	3849,686
3219673	3849,532
3219674	3849,270
3219675	3849,880
3219676	3849,532
3219677	3849,1985
3219678	2888,1145
3219679	2888,112
3219680	2888,42
3219681	2888,538
3219682	2888,81
3219683	2888,1645
3219684	2888,212
3219685	3453,2888
3219686	132,2888
3219687	2888,1934
3219688	132,2888
3219689	2888,4407
3219690	2888,577
3219691	2888,2952
3219692	2888,2179
3219693	628,2888
3219694	2888,3105
3219695	132,2888
3219696	2888,128
3219697	2888,1885
3219698	2888,23
3219699	2888,3105
3219700	2888,101
3219701	2888,1454
3219702	1890,2888,342
3219703	2888,43
3219704	2888,216
3219705	1904,2888
3219706	2888,4596
3219707	2888,2734
3219708	2888,103
3219709	2888,3
3219710	2888,86
3219711	2888,2128
3219712	132,2888
3219713	2888,216
3219714	2888,2553
3219715	2888,2178
3219716	657,2888
3219717	2888,577
3219718	2888,128
3219719	2888,2553
3219720	2888,2179
3219721	2888,381
3219722	2888,42
3219723	922,2888
3219724	2888,1106
3219725	2888,78
3219726	2888,4035
3219727	2888,1383
3219728	2888,1045,265
3219729	922,1535,2888
3219730	2888,66
3219731	3453,2888
3219732	3453,2888
3219733	2888,538
3219734	2888,81
3219735	2888,125
3219736	132,2888
3219737	2888,538
3219738	2888,125
3219739	2888,539
3219740	2888,2019
3219741	2888,177
3219742	2888,710
3219743	657,2888
3219744	2888,577
3219745	2888,208
3219746	2888,955
3219747	2321,2888
3219748	2888,710
3219749	2888,3011
3219750	2888,577,1032,195
3219751	2888,1530
3219752	922,2888
3219753	2888,155
3219754	2888,840
3219755	2888,19
3219756	2888,379
3219757	3453,2888
3219758	2888,271
3219759	2888,1096
3219760	2888,78
3219761	2888,342
3219762	4366,262
3219763	4366,868
3219764	4366,779
3219765	188,588,3250
3219766	216,3250
3219767	336,3250
3219768	2657,3250
3219769	3250,128
3219770	3720,3250
3219771	920,3250
3219772	3250,1859
3219773	3250,3505
3219774	2555,2782,3250
3219775	3250,128
3219776	628,3250
3219777	95,965,3250
3219778	2782,3250
3219779	2279,3250
3219780	3910,3250
3219781	292,3250
3219782	95,965,3250,128
3219783	270,1046,3250
3219784	710,3250
3219785	3137,3250
3219786	3250,128
3219787	90,3250,1537
3219788	3095,3250
3219789	646,3250
3219790	462,1766,3250
3219791	3250,128
3219792	262,3250
3219793	3250,3505
3219794	382,3250
3219795	598,3250,128
3219796	1000,3250
3219797	1766,3250
3219798	3250,128
3219799	336,3250
3219800	3250,3030
3219801	84,3250
3219802	95,3250
3219803	382,68,3250
3219804	588,3250
3219805	3250,3505
3219806	95,3250,81
3219807	3250,128
3219808	3250,819
3219809	2679,3250
3219810	95,965,3250
3219811	80,3250
3219812	2279,3250
3219813	426,336,3250
3219814	400,3250
3219815	3250,3505
3219816	3250,8
3219817	279,3250
3219818	965,3250
3219819	3250,362
3219820	145,3250
3219821	3250,128
3219822	112,3250
3219823	19,3250
3219824	3250,128
3219825	336,3250
3219826	336,3250,358
3219827	112,3250,2203
3219828	3250,128
3219829	826,3250
3219830	2782,3250
3219831	628,3250
3219832	1464,76,3250
3219833	3250,128
3219834	803,3250
3219835	3287,3250
3219836	577,3250
3219837	3250,776
3219838	216,3250
3219839	3250,128
3219840	177,2696
3219841	2270,125,2696
3219842	160,2696
3219843	112,3163
3219844	3163,1985
3219845	112,3163
3219846	778,3163,86
3219847	2213,3163
3219848	2106,3163
3219849	381,3163
3219850	112,3163
3219851	488,3163
3219852	3163,1201
3219853	3163,2583
3219854	853,3163,24
3219855	2273,3163
3219856	3163,3462
3219857	382,3163
3219858	112,3163
3219859	1200,3163
3219860	313,3163
3219861	381,3163
3219862	3163,128
3219863	194,3163
3219864	3163,2889
3219865	67,3163
3219866	112,3163
3219867	922,3163
3219868	853,1175,3163,86
3219869	342,3163
3219870	3446,3163
3219871	1200,3163
3219872	418,3163
3219873	3163,461
3219874	4398,3163
3219875	1492,3163
3219876	219,3163
3219877	529,3163
3219878	1151,2213,426,3163
3219879	2095,1156
3219880	2095,103
3219881	2095,418
3219882	2095,1008
3219883	2095,335
3219884	2095,2566
3219885	2095,1783,164
3219886	2095,2178
3219887	2095,23
3219888	2095,1692
3219889	2095,443
3219890	2095,2036
3219891	218,2734
3219892	2734,776
3219893	84,2734
3219894	2734,1546
3219895	2734,1145
3219896	2734,365
3219897	657,2734
3219898	2734,1473
3219899	3025,2734
3219900	2734,46
3219901	2734,1473
3219902	657,2734
3219903	4372,2734
3219904	188,2734
3219905	2734,265
3219906	2734,46
3219907	2734,342
3219908	2734,2452
3219909	657,2734
3219910	657,2734
3219911	2734,1473
3219912	90,2734
3219913	188,2734
3219914	657,2734
3219915	2734,1473
3219916	2734,2178
3219917	2734,260
3219918	2734,46
3219919	2734,342
3219920	188,2734
3219921	657,2734
3219922	2734,2559
3219923	188,2734,1885
3219924	2734,270
3219925	1473,76,86,2734,1303
3219926	2734,1473
3219927	406,2734,532
3219928	2734,46
3219929	2734,4000
3219930	218,2734
3219931	2734,1473
3219932	2734,223
3219933	2734,2575
3219934	2734,1473
3219935	2734,2797
3219936	657,2734
3219937	2734,872
3219938	2321,2734,2203
3219939	1890,2734
3219940	657,2734
3219941	2734,4840
3219942	2734,1072
3219943	628,2734,125
3219944	2734,1446
3219945	2734,1473
3219946	2734,1473
3219947	90,2734
3219948	2688,2734
3219949	2734,562
3219950	2734,1240
3219951	657,2734
3219952	1117,2734
3219953	2734,531
3219954	2734,1221
3219955	2734,440,2553,68
3219956	2734,342
3219957	2734,2294
3219958	2734,1077
3219959	2734,46
3219960	90,2734
3219961	2734,1473
3219962	2734,779
3219963	2734,1473
3219964	2734,1766
3219965	1583,2734
3219966	2734,164
3219967	2734,112
3219968	2734,112
3219969	2734,2453
3219970	2734,710
3219971	657,2734
3219972	2734,1473
3219973	2734,46
3219974	2734,1473
3219975	2005,2067
3219976	2005,2067
3219977	2005,2067
3219978	2005,2067
3219979	2005,2067
3219980	2005,2067
3219981	2005,2067
3219982	2005,2067
3219983	2005,2067
3219984	2005,2067
3219985	2005,2067
3219986	2005,2067
3219987	2005,2067
3219988	2005,2067
3219989	2005,2067
3219990	2005,2067
3219991	2005,2067
3219992	2005,2067
3219993	2005,2067
3219994	2005,2067
3219995	2005,2067
3219996	2005,2067
3219997	2005,2067
3219998	2005,2067
3219999	2005,2067
3220000	2005,2067
3220001	2005,2067
3220002	2005,2067
3220003	2005,2067
3220004	2005,2067
3220005	2005,2067
3220006	2005,2067
3220007	2005,2067
3220008	2005,2067
3220009	2005,2067
3220010	2005,2067
3220011	2005,2067
3220012	2005,2067
3220013	2005,2067
3220014	2005,2067
3220015	2005,2067
3220016	2005,2067
3220017	2005,2067
3220018	2005,2067
3220019	2005,2067
3220020	2005,2067
3220021	2005,2067
3220022	2005,2067
3220023	2005,2067
3220024	2005,2067
3220025	2005,2067
3220026	2005,2067
3220027	2005,2067
3220028	2005,2067
3220029	2005,2067
3220030	2005,2067
3220031	2005,2067
3220032	2005,2067
3220033	2005,2067
3220034	2005,2067
3220035	2005,2067
3220036	2005,2067
3220037	2005,2067
3220038	2005,2067
3220039	2005,2067
3220040	2005,2067
3220041	2005,2067
3220042	2005,2067
3220043	2005,2067
3220044	2005,2067
3220045	2005,2067
3220046	2005,2067
3220047	2005,2067
3220048	2005,2067
3220049	2005,2067
3220050	2005,2067
3220051	2005,2067
3220052	2005,2067
3220053	2005,2067
3220054	2005,2067
3220055	2005,2067
3220056	2005,2067
3220057	2005,2067
3220058	2005,2067
3220059	2005,2067
3220060	2005,2067
3220061	2005,2067
3220062	2005,2067
3220063	2228,447
3220064	381,2228
3220065	2228,588
3220066	2521,2101
3220067	447,2101
3220068	803,2359,2101
3220069	2101,257
3220070	715,2101
3220071	2101,3048
3220072	2101,2532
3220073	279,2101
3220074	84,2101
3220075	3025,2101
3220076	46,2101
3220077	2399,2101
3220078	365,2101
3220079	2101,177,93
3220080	95,965,2101
3220081	488,2101
3220082	292,2101
3220083	3098,2101
3220084	2101,1347
3220085	1446,2101
3220086	406,2101
3220087	1446,2101,257
3220088	2947,3275
3220089	2668,2947,258
3220090	2668,2947
3220091	3910,2668,2947
3220092	67,2947
3220093	2947,1247
3220094	212,2947
3220095	818,2668,2947
3220096	2668,2947
3220097	212,2947
3220098	2947,4237
3220099	2947,1206
3220100	2668,2947
3220101	3859,1127
3220102	3859,494
3220103	2605,3650
3220104	577,2605
3220105	1008,2605
3220106	78,851,2605,3
3220107	2294,2605
3220108	212,2605
3220109	391,2605
3220110	2152,2605
3220111	3481,187
3220112	3481,539,1096
3220113	3481,2688
3220114	1514,988,3481
3220115	3481,1586
3220116	3481,503
3220117	3481,710
3220118	3137,24,78,145,1954,1978
3220119	4024,1954
3220120	1954,442
3220121	265,1954
3220122	2436,1954
3220123	335,1954
3220124	515,1954
3220125	1464,1954
3220126	1954,562
3220127	1954,971,1106
3220128	2051,112,1954
3220129	2749,1954
3220130	1251,1954
3220131	227,1954
3220132	1954,346
3220133	1954,1432
3220134	1013,1954
3220135	922,1954
3220136	1954,145
3220137	1233,1954,872
3220138	1954,997
3220139	292,1954
3220140	1954,2487
3220141	529,1954,1767
3220142	3278,1954
3220143	1954,3168
3220144	1954,257
3220145	335,1092,1954
3220146	588,1954
3220147	479,1954
3220148	1013,556,1954
3220149	1954,1767
3220150	380,1954
3220151	3740,2984,1167
3220152	3703,2984
3220153	1463,2984
3220154	187,2984
3220155	2984,1766
3220156	95,2984,43
3220157	1046,2984
3220158	2984,1201
3220159	2984,2994,872
3220160	488,2984,260
3220161	577,2984
3220162	42,2984
3220163	2984,4181
3220164	342,2984
3220165	2984,68
3220166	175,2984,68
3220167	2984,4235
3220168	68,2984,461
3220169	1514,2984
3220170	49,2984
3220171	1463,67,2984
3220172	2984,4235
3220173	2899,1200,2984
3220174	2984,86
3220175	1371,2984
3220176	2984,2375
3220177	2984,673
3220178	853,1167
3220179	539,1167
3220180	418,1167
3220181	75,1167
3220182	1061,1167
3220183	853,1167
3220184	849,75,1167,935
3220185	75,1167
3220186	1167,935
3220187	391,1167
3220188	11,239,1167
3220189	1932,539,1167
3220190	270,1167
3220191	971,1167
3220192	1167,200
3220193	531,1167
3220194	216,1167
3220195	1361,1167
3220196	1162,1167
3220197	1167,8
3220198	11,239,1167
3220199	426,1167
3220200	3790,1167
3220201	602,1167
3220202	1167,24
3220203	714,1167
3220204	714,1167
3220205	78,1167
3220206	11,1167
3220207	11,1167
3220208	366,1167
3220209	2782,1167
3220210	175,1167
3220211	1464,292,1167
3220212	405,1167
3220213	778,588
3220214	3504,588
3220215	1000,588
3220216	335,588
3220217	588,2470
3220218	2492,588
3220219	588,1324
3220220	194,588
3220221	588,2862
3220222	1063,588
3220223	265,588
3220224	90,588
3220225	588,2215
3220226	588,462
3220227	208,588
3220228	588,128
3220229	175,588
3220230	922,969,588
3220231	588,160
3220232	223,588
3220233	588,532
3220234	588,1324
3220235	588,4260
3220236	2492,588
3220237	588,2999
3220238	2555,588
3220239	223,588
3220240	556,588
3220241	588,1141
3220242	3349,588
3220243	588,2797
3220244	588,819
3220245	2555,588
3220246	90,588
3220247	2207,588,216,680
3220248	90,588
3220249	803,588
3220250	42,588
3220251	588,145
3220252	335,588
3220253	588,365
3220254	1885,588
3220255	502,588
3220256	922,588
3220257	2492,588
3220258	588,1324
3220259	2555,588
3220260	49,588
3220261	67,588
3220262	335,588
3220263	4124,588
3220264	588,532
3220265	2555,588
3220266	588,797,2797
3220267	335,588
3220268	335,588
3220269	2555,588
3220270	556,588
3220271	588,1517
3220272	1117,588
3220273	588,4505
3220274	2555,588
3220275	588,462
3220276	588,1766
3220277	803,588
3220278	335,588
3220279	588,216
3220280	3349,588
3220281	1233,588
3220282	778,588
3220283	335,803,588
3220284	90,588,1749
3220285	588,136
3220286	335,588
3220287	588,1324
3220288	588,532
3220289	3886,588
3220290	721,588
3220291	2555,588
3220292	2579,588
3220293	90,588
3220294	588,177
3220295	2492,282,588
3220296	588,2679
3220297	588,532
3220298	208,588
3220299	90,588
3220300	556,588
3220301	2492,3349,588
3220302	588,160
3220303	90,588,1749
3220304	335,588
3220305	95,588
3220306	335,588
3220307	101,588
3220308	588,216
3220309	1303,588
3220310	2579,778,588
3220311	90,588
3220312	3349,588
3220313	335,588
3220314	2887,588
3220315	588,2106
3220316	588,1949
3220317	95,965,588
3220318	588,1727
3220319	3349,588
3220320	2492,588
3220321	721,588
3220322	588,216
3220323	335,588,145
3220324	588,216
3220325	194,502,588
3220326	2579,588
3220327	208,588
3220328	2492,3349,588
3220329	803,588
3220330	335,588,1141
3220331	335,588
3220332	588,2179
3220333	818,588
3220334	588,2544
3220335	588,819
3220336	279,588
3220337	588,2862
3220338	2688,588
3220339	1235,588
3220340	1000,588
3220341	588,145
3220342	588,1141
3220343	265,588
3220344	803,588
3220345	1000,588
3220346	588,3505
3220347	335,588
3220348	335,588
3220349	406,588
3220350	588,183,532,1141
3220351	335,588
3220352	90,588,93
3220353	588,797
3220354	208,588
3220355	588,365
3220356	588,216
3220357	382,588
3220358	588,1141
3220359	588,1863
3220360	2555,588
3220361	1022,588
3220362	1022,588
3220363	588,1949
3220364	1454,588
3220365	721,588
3220366	2492,588
3220367	447,588
3220368	90,588
3220369	90,588,1324
3220370	588,997
3220371	335,588
3220372	270,588
3220373	3986,588,1221,3038
3220374	218,588
3220375	721,588,2091
3220376	2556,588
3220377	335,588
3220378	588,532
3220379	3349,588
3220380	2579,588
3220381	778,588
3220382	588,365
3220383	588,1099
3220384	588,1766
3220385	588,2797
3220386	588,405
3220387	588,145
3220388	2579,588
3220389	279,588,128
3220390	335,78,588,1949
3220391	588,19
3220392	335,588
3220393	335,803,588
3220394	721,588
3220395	223,588
3220396	3886,588
3220397	223,588,128
3220398	335,588
3220399	588,1692
3220400	3510,588
3220401	588,2583
3220402	335,778,588
3220403	335,588
3220404	1990,588
3220405	588,2862
3220406	335,588
3220407	721,588
3220408	223,588
3220409	2555,588
3220410	2555,588
3220411	223,588
3220412	721,588
3220413	556,588
3220414	588,532
3220415	588,75
3220416	90,588
3220417	588,93
3220418	588,728
3220419	588,673
3220420	2555,588
3220421	1464,588
3220422	2492,588,532
3220423	406,588
3220424	46,588
3220425	938,588
3220426	588,3105
3220427	588,216
3220428	1454,588
3220429	721,588
3220430	588,1096
3220431	208,588
3220432	803,588
3220433	90,588,24
3220434	1000,588
3220435	588,532
3220436	588,216
3220437	335,588
3220438	588,81
3220439	588,532
3220440	803,588,2183
3220441	95,588,257
3220442	588,2862
3220443	588,728,216
3220444	3775,588
3220445	479,588
3220446	588,2862
3220447	2555,588
3220448	588,177
3220449	588,1707
3220450	3349,588
3220451	335,588
3220452	335,588
3220453	598,588
3220454	721,588
3220455	721,588,223
3220456	335,588
3220457	3235,588
3220458	588,579
3220459	418,588
3220460	479,588
3220461	588,782
3220462	588,216
3220463	588,358
3220464	335,588
3220465	1022,588
3220466	588,2999
3220467	588,1141
3220468	1022,588
3220469	49,43,588
3220470	588,216
3220471	920,588
3220472	588,2862
3220473	588,66
3220474	479,588
3220475	588,872
3220476	335,588
3220477	223,588
3220478	2555,588
3220479	3349,588
3220480	710,588
3220481	1885,588
3220482	588,1692
3220483	721,588
3220484	42,588
3220485	588,346
3220486	588,2679
3220487	335,588
3220488	335,588
3220489	588,532
3220490	684,588
3220491	588,1324,1934
3220492	588,93
3220493	502,588
3220494	335,588
3220495	95,588
3220496	1263,588
3220497	2183,588
3220498	588,68
3220499	1377,588
3220500	1000,588
3220501	194,588
3220502	588,532
3220503	588,2862
3220504	78,588
3220505	112,588
3220506	90,588
3220507	447,588
3220508	95,588
3220509	95,588
3220510	1377,588
3220511	382,588
3220512	803,588
3220513	588,2862
3220514	1371,588
3220515	335,588
3220516	335,588,2887
3220517	90,588,66
3220518	212,588
3220519	588,579
3220520	588,540,8
3220521	588,2862
3220522	223,588
3220523	1145,588
3220524	2555,588
3220525	588,103
3220526	588,532
3220527	588,216
3220528	588,1324
3220529	556,588,2651
3220530	588,145
3220531	588,1949
3220532	588,24
3220533	90,588
3220534	588,1324
3220535	922,588
3220536	710,588
3220537	588,4206
3220538	1022,588
3220539	588,881
3220540	1492,112,588
3220541	3349,588
3220542	95,588
3220543	556,588,1141
3220544	170,588
3220545	588,128
3220546	90,588
3220547	218,588
3220548	3349,588
3220549	721,1235,588
3220550	588,128
3220551	223,588
3220552	95,588
3220553	418,588
3220554	95,588
3220555	1940,588
3220556	95,588
3220557	95,588
3220558	2104,588
3220559	335,588
3220560	588,1949
3220561	588,2179
3220562	3349,588
3220563	2492,588
3220564	90,335,588
3220565	2437,588
3220566	588,358,1324
3220567	588,2583
3220568	335,588
3220569	335,588
3220570	268,588,145
3220571	3349,588
3220572	90,588
3220573	212,588
3220574	90,588
3220575	3099,588
3220576	42,588
3220577	588,145
3220578	2555,588
3220579	588,1141
3220580	335,588
3220581	67,588
3220582	588,1517
3220583	588,216
3220584	588,2862
3220585	539,728,588
3220586	440,588
3220587	588,2405
3220588	588,2679
3220589	223,588
3220590	588,1546
3220591	223,588
3220592	715,588
3220593	90,588
3220594	588,1023
3220595	1885,588
3220596	112,588
3220597	588,145
3220598	588,2179
3220599	588,1649
3220600	2555,588
3220601	803,588
3220602	588,160
3220603	2492,588
3220604	588,216
3220605	1873,588,1141
3220606	588,728
3220607	335,588
3220608	335,588,145
3220609	588,2179
3220610	588,216
3220611	588,1141
3220612	208,588
3220613	2887,588
3220614	588,3079
3220615	208,588
3220616	588,2573
3220617	335,588
3220618	588,728
3220619	440,588
3220620	337,588
3220621	1303,588
3220622	2555,588
3220623	721,588
3220624	265,335,588
3220625	721,588
3220626	588,145
3220627	1306,588
3220628	43,716,588,2559
3220629	1990,3446,588
3220630	479,588
3220631	1454,588,1141
3220632	2555,588
3220633	1000,1221,588
3220634	4124,588
3220635	335,588
3220636	447,588
3220637	803,588,721,1324
3220638	588,1324
3220639	3349,588,2203
3220640	4175,588
3220641	1940,588
3220642	90,588,180
3220643	336,588
3220644	778,588
3220645	208,588
3220646	2555,588,86
3220647	335,588
3220648	588,145
3220649	3010,588
3220650	3510,588
3220651	112,588
3220652	3349,588
3220653	262,588
3220654	588,728
3220655	265,588
3220656	588,1324
3220657	588,128
3220658	588,1766
3220659	588,2024
3220660	1885,588
3220661	42,588
3220662	335,588
3220663	588,2359
3220664	588,1324
3220665	588,103
3220666	223,588
3220667	588,145
3220668	335,588
3220669	588,1949
3220670	588,532
3220671	223,588
3220672	218,588
3220673	90,335,710,588
3220674	335,588
3220675	721,588
3220676	588,1141
3220677	588,145
3220678	1046,588,3032
3220679	265,588
3220680	208,588
3220681	265,588
3220682	721,588
3220683	588,1324
3220684	588,1324
3220685	95,588
3220686	2185,588
3220687	588,128,365
3220688	588,2544
3220689	588,145
3220690	588,1324,1141
3220691	1000,588
3220692	2555,588
3220693	588,2999
3220694	684,588
3220695	588,1949
3220696	588,145
3220697	922,588
3220698	406,588
3220699	588,1324
3220700	1955,588
3220701	76,588,216
3220702	78,292,588
3220703	922,588
3220704	84,588
3220705	1344,588
3220706	778,588
3220707	337,588
3220708	67,588
3220709	335,588
3220710	803,588
3220711	90,588
3220712	588,145
3220713	335,588
3220714	588,1141
3220715	588,2898
3220716	4124,588
3220717	218,588
3220718	440,588
3220719	1990,588
3220720	2019,588
3220721	721,588
3220722	95,588
3220723	95,588
3220724	3349,588
3220725	2555,588
3220726	588,81
3220727	1022,588,216
3220728	265,588
3220729	588,686
3220730	588,3079
3220731	208,588
3220732	803,588
3220733	2555,588
3220734	588,2862
3220735	588,728
3220736	588,2294
3220737	1046,588,2862
3220738	588,748
3220739	721,588
3220740	95,588
3220741	584,588,344
3220742	588,532
3220743	208,588
3220744	1824,588
3220745	922,721,588
3220746	588,93
3220747	515,588
3220748	803,588,1141
3220749	335,588
3220750	208,588
3220751	588,532
3220752	3349,588
3220753	488,588
3220754	778,588
3220755	588,1324
3220756	588,2898
3220757	2492,588
3220758	588,2557
3220759	2492,588
3220760	778,588
3220761	335,588
3220762	95,588
3220763	588,191
3220764	588,2239
3220765	223,588
3220766	588,728
3220767	479,588,335
3220768	588,1766
3220769	588,728
3220770	710,588
3220771	588,1096
3220772	818,588,2555
3220773	479,588
3220774	588,145
3220775	588,145
3220776	588,532
3220777	588,1201
3220778	212,588
3220779	588,2862
3220780	588,2862
3220781	1931,588
3220782	335,588
3220783	268,588
3220784	588,145
3220785	84,588
3220786	223,588
3220787	588,1141
3220788	3172,588
3220789	588,93
3220790	588,145
3220791	588,145
3220792	721,588
3220793	90,588
3220794	1931,588
3220795	3504,588
3220796	1221,588,532
3220797	588,875
3220798	335,588
3220799	588,145
3220800	588,1949
3220801	588,2215
3220802	588,1096
3220803	447,588
3220804	588,1537
3220805	588,1096
3220806	588,365
3220807	1000,588
3220808	588,81
3220809	588,4000
3220810	778,588
3220811	335,588
3220812	335,588
3220813	588,4469
3220814	223,588
3220815	588,128
3220816	223,588
3220817	90,588
3220818	588,748
3220819	208,588
3220820	208,19,588
3220821	588,532
3220822	588,1949
3220823	90,588,2898
3220824	218,588
3220825	588,532
3220826	588,441
3220827	588,216
3220828	95,588
3220829	335,588
3220830	803,588
3220831	1587,803,588
3220832	223,588
3220833	556,588
3220834	588,532
3220835	588,1324
3220836	577,588
3220837	84,588,219
3220838	588,1096
3220839	588,441
3220840	588,1324
3220841	1000,588
3220842	588,24
3220843	335,588
3220844	588,1141
3220845	721,588
3220846	803,588
3220847	588,1141
3220848	112,588
3220849	479,721,588
3220850	588,2862
3220851	67,95,588
3220852	922,588
3220853	2154,588
3220854	1303,588
3220855	556,588
3220856	588,2881
3220857	3053,588
3220858	588,2862
3220859	132,588,240
3220860	95,588
3220861	218,588
3220862	90,588
3220863	90,588
3220864	588,1141
3220865	721,588
3220866	778,588
3220867	90,588
3220868	588,160
3220869	1454,95,588
3220870	1885,588
3220871	588,673
3220872	1377,588
3220873	95,588
3220874	588,1141
3220875	223,588
3220876	2194,588
3220877	2579,588
3220878	1235,588
3220879	588,358,2091
3220880	208,588
3220881	588,1517
3220882	95,588
3220883	588,748
3220884	2555,588
3220885	778,588
3220886	588,2862
3220887	1885,95,588
3220888	588,145
3220889	803,588
3220890	803,588
3220891	1055,588
3220892	588,2679
3220893	628,588
3220894	1000,588,2797
3220895	721,588
3220896	721,588
3220897	3053,588
3220898	67,588
3220899	2553,588
3220900	1306,588
3220901	1221,588
3220902	588,2215
3220903	3349,588
3220904	1965,588
3220905	2579,588
3220906	101,588
3220907	2492,588
3220908	95,588
3220909	588,19
3220910	292,588
3220911	1940,588,4601
3220912	584,588
3220913	1117,588
3220914	1622,588
3220915	588,81
3220916	447,588
3220917	208,588
3220918	1303,588
3220919	588,532
3220920	2437,803,588
3220921	2555,588
3220922	335,588
3220923	721,588
3220924	938,588
3220925	1145,588
3220926	778,2335,588
3220927	1885,588
3220928	335,588
3220929	588,2487
3220930	588,532
3220931	588,1324
3220932	710,588
3220933	1208,588,1240
3220934	218,588
3220935	778,588
3220936	588,1141
3220937	95,588,93
3220938	1022,588
3220939	1990,588,66
3220940	588,200
3220941	588,1324
3220942	588,2862
3220943	721,588
3220944	556,588
3220945	1022,588
3220946	1990,588,988
3220947	588,128,205
3220948	1117,588
3220949	1096,588,782
3220950	335,588
3220951	2437,588
3220952	132,588
3220953	3526,145,588
3220954	588,145
3220955	479,588
3220956	588,145
3220957	588,205
3220958	922,588
3220959	265,588
3220960	2579,588
3220961	95,588
3220962	1013,588
3220963	2555,588
3220964	335,588
3220965	447,588
3220966	588,1324
3220967	588,4237
3220968	657,588
3220969	3349,588
3220970	2183,588
3220971	2492,588,3107
3220972	803,588
3220973	588,881
3220974	335,588
3220975	335,588
3220976	2579,588
3220977	588,145
3220978	1117,588
3220979	588,240
3220980	426,588
3220981	2383,588
3220982	335,588
3220983	588,145
3220984	2579,588
3220985	84,588
3220986	588,200
3220987	1940,588
3220988	479,588
3220989	617,588
3220990	588,216
3220991	922,218,588
3220992	588,1141
3220993	67,588
3220994	3053,588
3220995	588,728
3220996	778,588
3220997	588,2999
3220998	335,588
3220999	90,1587,588
3221000	588,2862
3221001	588,216
3221002	479,588
3221003	406,588
3221004	67,803,588
3221005	538,588
3221006	588,1141
3221007	803,588
3221008	2555,588
3221009	49,588,3
3221010	335,588
3221011	2555,588
3221012	90,588
3221013	335,588
3221014	588,1949
3221015	223,588
3221016	292,588
3221017	588,128
3221018	588,183
3221019	208,588
3221020	1303,588
3221021	922,588
3221022	588,2797
3221023	288,491,588
3221024	803,588
3221025	2183,588
3221026	778,588
3221027	335,588
3221028	208,588
3221029	95,965,588
3221030	588,2862
3221031	818,588
3221032	335,588
3221033	2425,3349,588,2492
3221034	2555,588
3221035	2335,588,216
3221036	588,1096
3221037	335,588
3221038	1000,588,2179
3221039	67,588
3221040	588,216
3221041	588,1096
3221042	588,145
3221043	588,216
3221044	265,588
3221045	1306,588
3221046	265,588
3221047	588,728
3221048	778,588
3221049	1151,588
3221050	90,588,76
3221051	3446,588
3221052	588,145
3221053	588,1537
3221054	556,588
3221055	778,588
3221056	2492,3349,588
3221057	588,358
3221058	588,1707
3221059	588,531
3221060	78,588
3221061	502,588
3221062	588,183,1141
3221063	67,588
3221064	112,1747
3221065	1145,1747
3221066	1887,1747
3221067	1890,1747
3221068	227,1747
3221069	1747,2117
3221070	95,1747
3221071	1747,1568
3221072	1747,2453
3221073	1145,1747
3221074	577,1747
3221075	488,1747
3221076	1747,2420
3221077	1885,1747
3221078	67,1747,532
3221079	1747,575
3221080	488,1747
3221081	1063,1747
3221082	112,1747
3221083	1471,1747
